,Adj Close,Volume,copper_price,silver_price,gold_price,EURUSD=X_price,JPY=X_price,CNY=X_price,PLN=X_price,sp500_price,DJIA_price,NASDAQ_Composite_price,FTSE_100_price,DAX_price,CAC_40_price,NIKKEI_225_price,SHANGHAI_Composite_price,Hang_Seng_Index_price,BSE_Sensex_price,ASX_200_price,GMMP_ETF_price,RESM_ETF_price,WIG20_price,WIG20_volume,WIG20_change,inflation_rate,interest_rate,M3_rate,ma14,ma50,ma100,ma200,dates,net_sales_revenue,profit_with_operations,profit_gross,profit_net,amortization,EBITDA,assets,equity,profit_per_share,book_value_per_share,quarters,Adj Close_lag_1,Adj Close_lag_2,Adj Close_lag_3,Adj Close_lag_4,Adj Close_lag_5,Adj Close_lag_6,Adj Close_lag_7,Adj Close_lag_8,Adj Close_lag_9,Adj Close_lag_10,Adj Close_lag_11,Adj Close_lag_12,Adj Close_lag_13,Adj Close_lag_14,target_class
24,26.955297837064837,825906,2.6059999465942383,18.302000045776367,119.62000274658203,1.067008137702942,110.70899963378906,6.883900165557861,3.967600107192993,2360.159912109375,20689.240234375,5898.60986328125,7321.7998046875,12282.33984375,5101.1298828125,18810.25,3222.513916015625,24261.48046875,29910.220703125,5856.60009765625,21.403310775756836,42.277740478515625,2239.3,16059999.0,0.87,2.0,1.5,299567.2494061758,27.18294491232311,27.52273222336023,27.490650028266497,27.59110419729282,2017-04-04,4802000,235000,618000,341000,401000,636000,33501000,16963000,1.705,84.815,2,26.472750412313502,25.990202987562167,26.78696911012192,26.596192566062946,26.708413529565952,26.315644687824747,26.932853644364236,27.247070529964926,27.55006622531918,27.606173988759092,28.18971937455927,28.50393807236769,28.7059358066731,27.707173762015664,down_less_5%
25,28.84059915066898,1332119,2.67549991607666,18.166000366210938,119.62000274658203,1.0680338144302368,110.85399627685547,6.885200023651123,3.977030038833618,2352.949951171875,20648.150390625,5864.47998046875,7331.7001953125,12217.5400390625,5091.85009765625,18861.26953125,3270.304931640625,24400.80078125,29974.240234375,5876.2001953125,21.350257873535156,42.869869232177734,2253.64,19890000.0,0.64,2.0,1.5,299567.2494061758,27.19256372260853,27.52273222336023,27.490650028266497,27.59110419729282,2017-04-05,4802000,235000,618000,341000,401000,636000,33501000,16963000,1.705,84.815,2,26.955297837064837,26.472750412313502,25.990202987562167,26.78696911012192,26.596192566062946,26.708413529565952,26.315644687824747,26.932853644364236,27.247070529964926,27.55006622531918,27.606173988759092,28.18971937455927,28.50393807236769,28.7059358066731,down_more_5%
26,28.885485723862455,1001274,2.6554999351501465,18.225000381469727,119.18000030517578,1.0672472715377808,110.38099670410156,6.893899917602539,3.963599920272827,2357.489990234375,20662.94921875,5878.9501953125,7303.2001953125,12230.8896484375,5121.43994140625,18597.060546875,3281.0048828125,24273.720703125,29927.33984375,5856.2998046875,21.25172996520996,43.15408706665039,2254.47,16510000.0,0.04,2.0,1.5,299567.2494061758,27.21981712628673,27.52273222336023,27.490650028266497,27.59110419729282,2017-04-06,4802000,235000,618000,341000,401000,636000,33501000,16963000,1.705,84.815,2,28.84059915066898,26.955297837064837,26.472750412313502,25.990202987562167,26.78696911012192,26.596192566062946,26.708413529565952,26.315644687824747,26.932853644364236,27.247070529964926,27.55006622531918,27.606173988759092,28.18971937455927,28.50393807236769,down_more_5%
27,29.065039265467266,1003953,2.6449999809265137,18.1299991607666,119.45999908447266,1.0644639730453491,110.89700317382812,6.897799968719482,3.974560022354126,2355.5400390625,20656.099609375,5877.81005859375,7349.39990234375,12225.0595703125,5135.27978515625,18664.630859375,3286.615966796875,24267.30078125,29706.609375,5862.5,21.19109535217285,42.775123596191406,2248.33,17340000.0,-0.27,2.0,1.5,299567.2494061758,27.282339975637303,27.52273222336023,27.490650028266497,27.59110419729282,2017-04-07,4802000,235000,618000,341000,401000,636000,33501000,16963000,1.705,84.815,2,28.885485723862455,28.84059915066898,26.955297837064837,26.472750412313502,25.990202987562167,26.78696911012192,26.596192566062946,26.708413529565952,26.315644687824747,26.932853644364236,27.247070529964926,27.55006622531918,27.606173988759092,28.18971937455927,down_more_5%
28,28.335607533217043,534898,2.6019999980926514,17.893999099731445,119.45999908447266,1.0582010746002197,111.2249984741211,6.905700206756592,3.9875099658966064,2357.159912109375,20658.01953125,5880.93017578125,7348.89990234375,12200.51953125,5107.4501953125,18797.880859375,3269.39306640625,24262.1796875,29575.740234375,5912.89990234375,21.289627075195312,42.60933303833008,2244.02,12880000.0,-0.19,2.0,1.5,299567.2494061758,27.33444237167001,27.52273222336023,27.490650028266497,27.59110419729282,2017-04-10,4802000,235000,618000,341000,401000,636000,33501000,16963000,1.705,84.815,2,29.065039265467266,28.885485723862455,28.84059915066898,26.955297837064837,26.472750412313502,25.990202987562167,26.78696911012192,26.596192566062946,26.708413529565952,26.315644687824747,26.932853644364236,27.247070529964926,27.55006622531918,27.606173988759092,down_more_5%
29,27.40417806666141,981963,2.6059999465942383,18.232999801635742,121.19000244140625,1.0597598552703857,110.71700286865234,6.903299808502197,3.9944100379943848,2353.780029296875,20651.30078125,5866.77001953125,7365.5,12139.349609375,5101.85986328125,18747.869140625,3288.966064453125,24088.4609375,29788.349609375,5929.2998046875,21.372995376586914,42.44353485107422,2221.82,23440000.0,-0.99,2.0,1.5,299567.2494061758,27.32402178890874,27.52273222336023,27.490650028266497,27.59110419729282,2017-04-11,4802000,235000,618000,341000,401000,636000,33501000,16963000,1.705,84.815,2,28.335607533217043,29.065039265467266,28.885485723862455,28.84059915066898,26.955297837064837,26.472750412313502,25.990202987562167,26.78696911012192,26.596192566062946,26.708413529565952,26.315644687824747,26.932853644364236,27.247070529964926,27.55006622531918,down_more_5%
30,27.269516534873254,630891,2.5439999103546143,18.27899932861328,122.0199966430664,1.0611318349838257,109.58699798583984,6.8907999992370605,4.002699851989746,2344.929931640625,20591.859375,5836.16015625,7349.0,12154.7001953125,5101.10986328125,18552.609375,3273.830078125,24313.5,29643.48046875,5934.0,20.774246215820312,41.851409912109375,2214.06,22530000.0,-0.35,2.0,1.5,299567.2494061758,27.325625074973622,27.52273222336023,27.490650028266497,27.59110419729282,2017-04-12,4802000,235000,618000,341000,401000,636000,33501000,16963000,1.705,84.815,2,27.40417806666141,28.335607533217043,29.065039265467266,28.885485723862455,28.84059915066898,26.955297837064837,26.472750412313502,25.990202987562167,26.78696911012192,26.596192566062946,26.708413529565952,26.315644687824747,26.932853644364236,27.247070529964926,down_more_5%
31,27.258293532419092,491388,2.569499969482422,18.48900032043457,122.5999984741211,1.0670650005340576,108.9020004272461,6.890900135040283,3.9802699089050293,2328.949951171875,20453.25,5805.14990234375,7327.60009765625,12109.0,5071.10009765625,18426.83984375,3275.9599609375,24261.66015625,29461.44921875,5889.89990234375,20.410451889038086,41.59088134765625,2233.63,21120000.0,0.88,2.0,1.5,299567.2494061758,27.348870781263255,27.52273222336023,27.490650028266497,27.59110419729282,2017-04-13,4802000,235000,618000,341000,401000,636000,33501000,16963000,1.705,84.815,2,27.269516534873254,27.40417806666141,28.335607533217043,29.065039265467266,28.885485723862455,28.84059915066898,26.955297837064837,26.472750412313502,25.990202987562167,26.78696911012192,26.596192566062946,26.708413529565952,26.315644687824747,26.932853644364236,down_more_5%
32,26.48397160255994,658237,2.5290000438690186,18.250999450683594,122.81999969482422,1.0644525289535522,109.11199951171875,6.868599891662598,3.9883899688720703,2342.18994140625,20523.279296875,5849.47021484375,7147.5,12000.4404296875,4990.25,18418.58984375,3196.712890625,23924.5390625,29319.099609375,5836.7001953125,20.137605667114258,40.40662384033203,2237.36,25380000.0,0.17,2.0,1.5,299567.2494061758,27.360894132315767,27.52273222336023,27.490650028266497,27.59110419729282,2017-04-18,4802000,235000,618000,341000,401000,636000,33501000,16963000,1.705,84.815,2,27.258293532419092,27.269516534873254,27.40417806666141,28.335607533217043,29.065039265467266,28.885485723862455,28.84059915066898,26.955297837064837,26.472750412313502,25.990202987562167,26.78696911012192,26.596192566062946,26.708413529565952,26.315644687824747,down_less_5%
33,27.15729557137025,708707,2.5334999561309814,18.13599967956543,121.7300033569336,1.0728693008422852,108.53500366210938,6.881899833679199,3.941960096359253,2338.169921875,20404.490234375,5863.02978515625,7114.39990234375,12016.4501953125,5003.72998046875,18432.19921875,3170.68701171875,23825.880859375,29336.5703125,5804.0,20.092132568359375,39.15132141113281,2274.69,29980000.0,1.67,2.0,1.5,299567.2494061758,27.392957135301792,27.52273222336023,27.490650028266497,27.59110419729282,2017-04-19,4802000,235000,618000,341000,401000,636000,33501000,16963000,1.705,84.815,2,26.48397160255994,27.258293532419092,27.269516534873254,27.40417806666141,28.335607533217043,29.065039265467266,28.885485723862455,28.84059915066898,26.955297837064837,26.472750412313502,25.990202987562167,26.78696911012192,26.596192566062946,26.708413529565952,down_less_5%
34,27.32562429831317,738548,2.5409998893737793,17.992000579833984,121.95999908447266,1.0715012550354004,108.83399963378906,6.886000156402588,3.972179889678955,2355.840087890625,20578.7109375,5916.77978515625,7118.5,12027.3203125,5077.91015625,18430.490234375,3172.10009765625,24056.98046875,29422.390625,5821.39990234375,20.46350860595703,40.16977310180664,2285.82,27110000.0,0.49,2.0,1.5,299567.2494061758,27.44505940189109,27.52273222336023,27.490650028266497,27.59110419729282,2017-04-20,4802000,235000,618000,341000,401000,636000,33501000,16963000,1.705,84.815,2,27.15729557137025,26.48397160255994,27.258293532419092,27.269516534873254,27.40417806666141,28.335607533217043,29.065039265467266,28.885485723862455,28.84059915066898,26.955297837064837,26.472750412313502,25.990202987562167,26.78696911012192,26.596192566062946,down_more_5%
35,27.06751698836012,471803,2.5364999771118164,17.829999923706055,122.30999755859375,1.0714898109436035,109.375,6.881700038909912,3.9786200523376465,2348.68994140625,20547.759765625,5910.52001953125,7114.60009765625,12048.5703125,5059.2001953125,18620.75,3173.15087890625,24042.01953125,29365.30078125,5854.10009765625,20.46350860595703,40.66715621948242,2264.07,25880000.0,-0.95,2.0,1.5,299567.2494061758,27.465098536050963,27.52273222336023,27.490650028266497,27.59110419729282,2017-04-21,4802000,235000,618000,341000,401000,636000,33501000,16963000,1.705,84.815,2,27.32562429831317,27.15729557137025,26.48397160255994,27.258293532419092,27.269516534873254,27.40417806666141,28.335607533217043,29.065039265467266,28.885485723862455,28.84059915066898,26.955297837064837,26.472750412313502,25.990202987562167,26.78696911012192,down_more_5%
36,27.40417806666141,398421,2.553499937057495,17.847999572753906,121.4800033569336,1.087393879890442,109.97799682617188,6.792099952697754,3.9146499633789062,2374.14990234375,20763.890625,5983.81982421875,7264.7001953125,12454.98046875,5268.85009765625,18875.880859375,3129.531005859375,24139.48046875,29655.83984375,5871.7998046875,20.751508712768555,40.40662384033203,2296.9,19950000.0,1.45,2.0,1.5,299567.2494061758,27.566096755986624,27.52273222336023,27.490650028266497,27.59110419729282,2017-04-24,4802000,235000,618000,341000,401000,636000,33501000,16963000,1.705,84.815,2,27.06751698836012,27.32562429831317,27.15729557137025,26.48397160255994,27.258293532419092,27.269516534873254,27.40417806666141,28.335607533217043,29.065039265467266,28.885485723862455,28.84059915066898,26.955297837064837,26.472750412313502,25.990202987562167,down_more_5%
37,27.830617727972832,608235,2.5820000171661377,17.58099937438965,120.25,1.0864840745925903,109.64099884033203,6.882500171661377,3.907399892807007,2388.610107421875,20996.119140625,6025.490234375,7275.60009765625,12467.0400390625,5277.8798828125,19079.330078125,3134.56689453125,24455.939453125,29943.240234375,5871.7998046875,20.9788818359375,40.619789123535156,2353.17,25370000.0,2.45,2.0,1.5,299567.2494061758,27.66308727853372,27.52273222336023,27.490650028266497,27.59110419729282,2017-04-25,4802000,235000,618000,341000,401000,636000,33501000,16963000,1.705,84.815,2,27.40417806666141,27.06751698836012,27.32562429831317,27.15729557137025,26.48397160255994,27.258293532419092,27.269516534873254,27.40417806666141,28.335607533217043,29.065039265467266,28.885485723862455,28.84059915066898,26.955297837064837,26.472750412313502,down_more_5%
38,28.26827495511524,606479,2.5910000801086426,17.35300064086914,120.83999633789062,1.0928245782852173,111.0459976196289,6.881700038909912,3.861569881439209,2387.449951171875,20975.08984375,6025.22998046875,7288.7001953125,12472.7998046875,5287.8798828125,19289.4296875,3140.846923828125,24578.4296875,30133.349609375,5912.0,20.827302932739258,40.382938385009766,2383.97,30800000.0,1.31,2.0,1.5,299567.2494061758,27.75687135839446,27.52273222336023,27.490650028266497,27.59110419729282,2017-04-26,4802000,235000,618000,341000,401000,636000,33501000,16963000,1.705,84.815,2,27.830617727972832,27.40417806666141,27.06751698836012,27.32562429831317,27.15729557137025,26.48397160255994,27.258293532419092,27.269516534873254,27.40417806666141,28.335607533217043,29.065039265467266,28.885485723862455,28.84059915066898,26.955297837064837,down_more_5%
39,27.516399030164415,563223,2.5799999237060547,17.264999389648438,120.38999938964844,1.090893268585205,111.19100189208984,6.892099857330322,3.8735599517822266,2388.77001953125,20981.330078125,6048.93994140625,7237.2001953125,12443.7900390625,5271.7001953125,19251.869140625,3152.18701171875,24698.48046875,30029.740234375,5921.5,20.50897979736328,40.40662384033203,2382.78,26210000.0,-0.05,2.0,1.5,299567.2494061758,27.66228563550128,27.52273222336023,27.490650028266497,27.59110419729282,2017-04-27,4802000,235000,618000,341000,401000,636000,33501000,16963000,1.705,84.815,2,28.26827495511524,27.830617727972832,27.40417806666141,27.06751698836012,27.32562429831317,27.15729557137025,26.48397160255994,27.258293532419092,27.269516534873254,27.40417806666141,28.335607533217043,29.065039265467266,28.885485723862455,28.84059915066898,down_more_5%
40,27.62861999366742,719594,2.5964999198913574,17.19099998474121,120.7699966430664,1.0864251852035522,111.22599792480469,6.896900177001953,3.8838601112365723,2384.199951171875,20940.509765625,6047.60986328125,7203.89990234375,12438.009765625,5267.330078125,19196.740234375,3154.657958984375,24615.130859375,29918.400390625,5924.10009765625,20.599929809570312,40.4303092956543,2376.87,27640000.0,-0.25,2.0,1.5,299567.2494061758,27.572509511915918,27.52273222336023,27.490650028266497,27.59110419729282,2017-04-28,4802000,235000,618000,341000,401000,636000,33501000,16963000,1.705,84.815,2,27.516399030164415,28.26827495511524,27.830617727972832,27.40417806666141,27.06751698836012,27.32562429831317,27.15729557137025,26.48397160255994,27.258293532419092,27.269516534873254,27.40417806666141,28.335607533217043,29.065039265467266,28.885485723862455,down_more_5%
41,27.65106418636802,450165,2.625,16.768999099731445,119.6500015258789,1.090893268585205,111.81199645996094,6.89300012588501,3.8717000484466553,2391.169921875,20949.890625,6095.3701171875,7250.10009765625,12507.900390625,5304.14990234375,19445.69921875,3143.7119140625,24696.130859375,29921.1796875,5950.39990234375,20.592350006103516,41.33033752441406,2392.09,19790000.0,0.64,1.9,1.5,299567.2494061758,27.471511291980256,27.52273222336023,27.490650028266497,27.59110419729282,2017-05-02,4802000,235000,618000,341000,401000,636000,33501000,16963000,1.705,84.815,2,27.62861999366742,27.516399030164415,28.26827495511524,27.830617727972832,27.40417806666141,27.06751698836012,27.32562429831317,27.15729557137025,26.48397160255994,27.258293532419092,27.269516534873254,27.40417806666141,28.335607533217043,29.065039265467266,down_more_5%
42,26.641080951464147,1560706,2.502000093460083,16.243999481201172,116.79000091552734,1.0888975858688354,112.78299713134766,6.896699905395508,3.8613998889923096,2389.52001953125,20951.470703125,6075.33984375,7248.10009765625,12647.7802734375,5372.419921875,19445.69921875,3127.368896484375,24683.880859375,30126.2109375,5876.39990234375,19.705602645874023,40.50136184692383,2381.0,39730000.0,-0.46,1.9,1.5,299567.2494061758,27.350473678997908,27.52273222336023,27.490650028266497,27.59110419729282,2017-05-04,4802000,235000,618000,341000,401000,636000,33501000,16963000,1.705,84.815,2,27.65106418636802,27.62861999366742,27.516399030164415,28.26827495511524,27.830617727972832,27.40417806666141,27.06751698836012,27.32562429831317,27.15729557137025,26.48397160255994,27.258293532419092,27.269516534873254,27.40417806666141,28.335607533217043,down_more_5%
43,26.57375018557007,942126,2.5195000171661377,16.21500015258789,117.01000213623047,1.098152995109558,112.53700256347656,6.895400047302246,3.849950075149536,2399.2900390625,21006.939453125,6100.759765625,7297.39990234375,12716.8896484375,5432.39990234375,19445.69921875,3103.0380859375,24476.349609375,29858.80078125,5836.60009765625,19.98602294921875,40.54874038696289,2382.17,26510000.0,0.05,1.9,1.5,299567.2494061758,27.2911574017771,27.52273222336023,27.490650028266497,27.59110419729282,2017-05-05,4802000,235000,618000,341000,401000,636000,33501000,16963000,1.705,84.815,2,26.641080951464147,27.65106418636802,27.62861999366742,27.516399030164415,28.26827495511524,27.830617727972832,27.40417806666141,27.06751698836012,27.32562429831317,27.15729557137025,26.48397160255994,27.258293532419092,27.269516534873254,27.40417806666141,down_more_5%
44,25.530101567719157,1553815,2.4855000972747803,16.198999404907227,116.75,1.0965152978897095,112.68399810791016,6.884699821472168,3.833509922027588,2399.3798828125,21012.279296875,6102.66015625,7300.89990234375,12694.5498046875,5382.9501953125,19895.69921875,3078.613037109375,24577.91015625,29926.150390625,5870.89990234375,19.857179641723633,40.00397872924805,2374.23,19660000.0,-0.33,1.9,1.5,299567.2494061758,27.16691347555181,27.52273222336023,27.490650028266497,27.59110419729282,2017-05-08,4802000,235000,618000,341000,401000,636000,33501000,16963000,1.705,84.815,2,26.57375018557007,26.641080951464147,27.65106418636802,27.62861999366742,27.516399030164415,28.26827495511524,27.830617727972832,27.40417806666141,27.06751698836012,27.32562429831317,27.15729557137025,26.48397160255994,27.258293532419092,27.269516534873254,down_less_5%
45,26.102423951065173,879034,2.490000009536743,16.007999420166016,116.05000305175781,1.0927767753601074,113.2300033569336,6.9045000076293945,3.87280011177063,2396.919921875,20975.779296875,6120.58984375,7342.2001953125,12749.1201171875,5398.009765625,19843.0,3080.527099609375,24889.029296875,29933.25,5839.89990234375,19.819286346435547,40.619789123535156,2413.53,23810000.0,1.66,1.9,1.5,299567.2494061758,27.084351362597953,27.52273222336023,27.490650028266497,27.59110419729282,2017-05-09,4802000,235000,618000,341000,401000,636000,33501000,16963000,1.705,84.815,2,25.530101567719157,26.57375018557007,26.641080951464147,27.65106418636802,27.62861999366742,27.516399030164415,28.26827495511524,27.830617727972832,27.40417806666141,27.06751698836012,27.32562429831317,27.15729557137025,26.48397160255994,27.258293532419092,down_more_5%
46,25.642322531222163,866078,2.486999988555908,16.150999069213867,116.04000091552734,1.0886842012405396,113.697998046875,6.907100200653076,3.8878700733184814,2399.6298828125,20943.109375,6129.14013671875,7385.2001953125,12757.4599609375,5400.4599609375,19900.08984375,3052.784912109375,25015.419921875,30248.169921875,5875.39990234375,20.001178741455078,40.738216400146484,2380.25,23430000.0,-1.38,1.9,1.5,299567.2494061758,27.024233571788113,27.52273222336023,27.490650028266497,27.59110419729282,2017-05-10,4802000,235000,618000,341000,401000,636000,33501000,16963000,1.705,84.815,2,26.102423951065173,25.530101567719157,26.57375018557007,26.641080951464147,27.65106418636802,27.62861999366742,27.516399030164415,28.26827495511524,27.830617727972832,27.40417806666141,27.06751698836012,27.32562429831317,27.15729557137025,26.48397160255994,down_less_5%
