,Adj Close,Volume,copper_price,silver_price,gold_price,EURUSD=X_price,JPY=X_price,CNY=X_price,PLN=X_price,sp500_price,DJIA_price,NASDAQ_Composite_price,FTSE_100_price,DAX_price,CAC_40_price,NIKKEI_225_price,SHANGHAI_Composite_price,Hang_Seng_Index_price,BSE_Sensex_price,ASX_200_price,GMMP_ETF_price,RESM_ETF_price,WIG20_price,WIG20_volume,WIG20_change,inflation_rate,interest_rate,M3_rate,ma14,ma50,ma100,ma200,dates,net_sales_revenue,profit_with_operations,profit_gross,profit_net,amortization,EBITDA,assets,equity,profit_per_share,book_value_per_share,quarters,Adj Close_lag_1,Adj Close_lag_2,Adj Close_lag_3,Adj Close_lag_4,Adj Close_lag_5,Adj Close_lag_6,Adj Close_lag_7,Adj Close_lag_8,Adj Close_lag_9,Adj Close_lag_10,Adj Close_lag_11,Adj Close_lag_12,Adj Close_lag_13,Adj Close_lag_14
1544,30.486937316749554,516812,4.072999954223633,21.298999786376953,169.57000732421875,1.0605803728103638,134.9320068359375,6.891300201416016,4.472449779510498,4012.320068359375,33153.91015625,11590.400390625,7907.7001953125,15475.6904296875,7317.43017578125,27104.3203125,3287.47998046875,20351.349609375,59605.80078125,7285.39990234375,43.060001373291016,85.2300033569336,1824.76,13120000.0,1.55,18.4,6.75,506270.783847981,31.890905902553182,32.573871748464406,28.870403751907894,27.547916231132746,2023-02-23,8151000,-799000,-376000,-494000,634000,-165000,53444000,32089000,-2.47,160.445,1,30.522565320665084,32.20902757803221,32.470308063715486,31.686459357834767,31.828978622327792,31.49643850439801,31.76959619952494,31.62707693503192,31.74584178063762,32.957244655581945,32.76722017772973,32.86223422886357,32.042753894651874,32.719714964370546
1545,29.453681710213775,739845,3.9549999237060547,20.805999755859375,168.35000610351562,1.0598047971725464,134.6280059814453,6.9070000648498535,4.455652236938477,3970.0400390625,32816.921875,11394.9404296875,7878.7001953125,15209.740234375,7187.27001953125,27453.48046875,3267.159912109375,20010.0390625,59463.9296875,7307.0,41.84000015258789,84.4800033569336,1807.31,11540000.0,-0.96,18.4,6.75,506270.783847981,31.705972175093315,32.55368172471144,28.9442279842857,27.561891279424458,2023-02-24,8151000,-799000,-376000,-494000,634000,-165000,53444000,32089000,-2.47,160.445,1,30.486937316749554,30.522565320665084,32.20902757803221,32.470308063715486,31.686459357834767,31.828978622327792,31.49643850439801,31.76959619952494,31.62707693503192,31.74584178063762,32.957244655581945,32.76722017772973,32.86223422886357,32.042753894651874
1546,29.88123587927739,361886,4.008999824523926,20.670000076293945,169.00999450683594,1.0554758310317993,136.39500427246094,6.954999923706055,4.470351219177246,3982.239990234375,32889.08984375,11466.98046875,7935.10009765625,15381.4296875,7295.5498046875,27423.9609375,3258.030029296875,19943.509765625,59288.3515625,7224.7998046875,42.220001220703125,85.19000244140625,1820.79,8390000.0,0.75,18.4,6.75,506270.783847981,31.493043721551448,32.55296916463313,29.01263654260341,27.573853100846897,2023-02-27,8151000,-799000,-376000,-494000,634000,-165000,53444000,32089000,-2.47,160.445,1,29.453681710213775,30.486937316749554,30.522565320665084,32.20902757803221,32.470308063715486,31.686459357834767,31.828978622327792,31.49643850439801,31.76959619952494,31.62707693503192,31.74584178063762,32.957244655581945,32.76722017772973,32.86223422886357
1547,30.261283022774087,727762,4.097499847412109,20.961000442504883,169.77999877929688,1.0611205101013184,136.31700134277344,6.943900108337402,4.4405999183654785,3970.14990234375,32656.69921875,11455.5400390625,7876.2998046875,15365.1396484375,7267.93017578125,27445.560546875,3279.610107421875,19785.939453125,58962.12109375,7258.39990234375,42.54999923706055,84.87000274658203,1847.94,27050000.0,1.49,18.4,6.75,506270.783847981,31.314048210483186,32.56745849029468,29.093016599532824,27.581603949540018,2023-02-28,8151000,-799000,-376000,-494000,634000,-165000,53444000,32089000,-2.47,160.445,1,29.88123587927739,29.453681710213775,30.486937316749554,30.522565320665084,32.20902757803221,32.470308063715486,31.686459357834767,31.828978622327792,31.49643850439801,31.76959619952494,31.62707693503192,31.74584178063762,32.957244655581945,32.76722017772973
1548,31.401424453264177,1118534,4.168000221252441,20.958999633789062,170.75999450683594,1.0577309131622314,136.34800720214844,6.932300090789795,4.4480390548706055,3951.389892578125,32661.83984375,11379.48046875,7914.89990234375,15305.01953125,7234.25,27516.529296875,3312.35009765625,20619.7109375,59411.078125,7251.60009765625,44.15999984741211,87.12999725341797,1856.22,15260000.0,0.45,16.2,6.75,506270.783847981,31.202918196031913,32.60736344942288,29.18802847601739,27.5894055400495,2023-03-01,8151000,-799000,-376000,-494000,634000,-165000,53444000,32089000,-2.47,160.445,1,30.261283022774087,29.88123587927739,29.453681710213775,30.486937316749554,30.522565320665084,32.20902757803221,32.470308063715486,31.686459357834767,31.828978622327792,31.49643850439801,31.76959619952494,31.62707693503192,31.74584178063762,32.957244655581945
1549,30.415677684503045,902505,4.084000110626221,20.766000747680664,170.66000366210938,1.066894292831421,136.19400024414062,6.868000030517578,4.374810218811035,3981.35009765625,33003.5703125,11462.98046875,7944.0,15327.6396484375,7284.22021484375,27498.869140625,3310.64990234375,20429.4609375,58909.3515625,7255.39990234375,44.58000183105469,85.0,1817.77,16030000.0,-2.07,16.2,6.75,506270.783847981,31.10790647487945,32.619002426038726,29.276033233860044,27.59077942003264,2023-03-02,8151000,-799000,-376000,-494000,634000,-165000,53444000,32089000,-2.47,160.445,1,31.401424453264177,30.261283022774087,29.88123587927739,29.453681710213775,30.486937316749554,30.522565320665084,32.20902757803221,32.470308063715486,31.686459357834767,31.828978622327792,31.49643850439801,31.76959619952494,31.62707693503192,31.74584178063762
1550,31.092635129806265,1134827,4.078000068664551,21.093000411987305,172.49000549316406,1.0599732398986816,136.7050018310547,6.91379976272583,4.431293964385986,4045.639892578125,33390.96875,11689.009765625,7947.10009765625,15578.3896484375,7348.1201171875,27927.470703125,3328.389892578125,20567.5390625,59808.96875,7283.60009765625,45.310001373291016,87.58000183105469,1841.85,12690000.0,1.32,16.2,6.75,506270.783847981,31.06973206022047,32.62945371795437,29.373467905221247,27.592482478488368,2023-03-03,8151000,-799000,-376000,-494000,634000,-165000,53444000,32089000,-2.47,160.445,1,30.415677684503045,31.401424453264177,30.261283022774087,29.88123587927739,29.453681710213775,30.486937316749554,30.522565320665084,32.20902757803221,32.470308063715486,31.686459357834767,31.828978622327792,31.49643850439801,31.76959619952494,31.62707693503192
1551,30.878859857482187,621796,4.100500106811523,20.983999252319336,171.6199951171875,1.0626201629638672,135.86000061035156,6.906799793243408,4.4293317794799805,4048.419921875,33431.44140625,11675.740234375,7929.7998046875,15653.580078125,7373.2099609375,28237.779296875,3322.030029296875,20603.189453125,60224.4609375,7328.60009765625,44.18000030517578,85.33000183105469,1873.63,13150000.0,1.73,16.2,6.75,506270.783847981,31.00610803578885,32.65890738516692,29.47066505051565,27.592886039027125,2023-03-06,8151000,-799000,-376000,-494000,634000,-165000,53444000,32089000,-2.47,160.445,1,31.092635129806265,30.415677684503045,31.401424453264177,30.261283022774087,29.88123587927739,29.453681710213775,30.486937316749554,30.522565320665084,32.20902757803221,32.470308063715486,31.686459357834767,31.828978622327792,31.49643850439801,31.76959619952494
1552,29.893111276513324,997726,3.9865000247955322,20.054000854492188,168.6199951171875,1.0688328742980957,135.99899291992188,6.9293999671936035,4.388176918029785,3986.3701171875,32856.4609375,11530.330078125,7919.5,15559.5302734375,7339.27001953125,28309.16015625,3285.10009765625,20534.48046875,60224.4609375,7364.7001953125,42.720001220703125,81.9800033569336,1853.4,12940000.0,-1.08,16.2,6.75,506270.783847981,30.89158466236851,32.66722092435932,29.561662669419675,27.585881792734472,2023-03-07,8151000,-799000,-376000,-494000,634000,-165000,53444000,32089000,-2.47,160.445,1,30.878859857482187,31.092635129806265,30.415677684503045,31.401424453264177,30.261283022774087,29.88123587927739,29.453681710213775,30.486937316749554,30.522565320665084,32.20902757803221,32.470308063715486,31.686459357834767,31.828978622327792,31.49643850439801
1553,29.92874109263658,1230866,4.041500091552734,20.0049991607666,168.5399932861328,1.05507493019104,137.39100646972656,6.961400032043457,4.445240020751953,3992.010009765625,32798.3984375,11576.0,7929.89990234375,15631.8701171875,7324.759765625,28444.189453125,3283.25,20051.25,60348.08984375,7307.7998046875,43.220001220703125,82.54000091552734,1860.83,12130000.0,0.4,16.2,6.75,506270.783847981,30.75585341024771,32.67007127340502,29.652113980182275,27.579689895738614,2023-03-08,8151000,-799000,-376000,-494000,634000,-165000,53444000,32089000,-2.47,160.445,1,29.893111276513324,30.878859857482187,31.092635129806265,30.415677684503045,31.401424453264177,30.261283022774087,29.88123587927739,29.453681710213775,30.486937316749554,30.522565320665084,32.20902757803221,32.470308063715486,31.686459357834767,31.828978622327792
1554,28.95486972111138,824151,4.054500102996826,20.024999618530273,170.1999969482422,1.0549525022506714,137.2259979248047,6.950300216674805,4.4344000816345215,3918.320068359375,32254.859375,11338.349609375,7880.0,15633.2099609375,7315.8798828125,28623.150390625,3276.090087890625,19925.740234375,59806.28125,7311.10009765625,42.369998931884766,81.0999984741211,1835.94,10600000.0,-1.34,16.2,6.75,506270.783847981,30.560739864767466,32.6536817392091,29.73135388662017,27.566495474047446,2023-03-09,8151000,-799000,-376000,-494000,634000,-165000,53444000,32089000,-2.47,160.445,1,29.92874109263658,29.893111276513324,30.878859857482187,31.092635129806265,30.415677684503045,31.401424453264177,30.261283022774087,29.88123587927739,29.453681710213775,30.486937316749554,30.522565320665084,32.20902757803221,32.470308063715486,31.686459357834767
